filename	id	input	canonical	desired_ipa	kokoro_phonemes	token_ids	voice	speed	warnings
bg11a_hf_alpha_s0.72.wav	bg11a	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	(raw phonemes)	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	46 162 43 125 55 43 53 130 47 158 62 125 47 158 16 53 63 125 63 53 130 47 158 62 125 47 158 16 61 43 55 43 136 47 158 62 43 158 16 52 63 52 63 62 61 43 136 43 50 3	hf_alpha	0.72	
bg11a_hf_alpha_s0.76.wav	bg11a	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	(raw phonemes)	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	46 162 43 125 55 43 53 130 47 158 62 125 47 158 16 53 63 125 63 53 130 47 158 62 125 47 158 16 61 43 55 43 136 47 158 62 43 158 16 52 63 52 63 62 61 43 136 43 50 3	hf_alpha	0.76	
bg11a_hf_alpha_s0.80.wav	bg11a	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	(raw phonemes)	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	46 162 43 125 55 43 53 130 47 158 62 125 47 158 16 53 63 125 63 53 130 47 158 62 125 47 158 16 61 43 55 43 136 47 158 62 43 158 16 52 63 52 63 62 61 43 136 43 50 3	hf_alpha	0.8	
bg11a_hf_alpha_s0.84.wav	bg11a	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	(raw phonemes)	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	46 162 43 125 55 43 53 130 47 158 62 125 47 158 16 53 63 125 63 53 130 47 158 62 125 47 158 16 61 43 55 43 136 47 158 62 43 158 16 52 63 52 63 62 61 43 136 43 50 3	hf_alpha	0.84	
bg11a_hf_alpha_s0.88.wav	bg11a	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	(raw phonemes)	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	46 162 43 125 55 43 53 130 47 158 62 125 47 158 16 53 63 125 63 53 130 47 158 62 125 47 158 16 61 43 55 43 136 47 158 62 43 158 16 52 63 52 63 62 61 43 136 43 50 3	hf_alpha	0.88	
bg11a_hf_alpha_s0.92.wav	bg11a	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	(raw phonemes)	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	46 162 43 125 55 43 53 130 47 158 62 125 47 158 16 53 63 125 63 53 130 47 158 62 125 47 158 16 61 43 55 43 136 47 158 62 43 158 16 52 63 52 63 62 61 43 136 43 50 3	hf_alpha	0.92	
bg11a_hf_alpha.wav	bg11a	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	(raw phonemes)	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	dʰaɾmakʂeːtɾeː kuɾukʂeːtɾeː samaʋeːtaː jujutsaʋah,	46 162 43 125 55 43 53 130 47 158 62 125 47 158 16 53 63 125 63 53 130 47 158 62 125 47 158 16 61 43 55 43 136 47 158 62 43 158 16 52 63 52 63 62 61 43 136 43 50 3	hf_alpha	1.0	
bg247a_hf_alpha_s0.72.wav	bg247a	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	(raw phonemes)	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	53 43 125 55 43 113 52 47 158 136 43 158 46 162 51 53 43 158 125 43 61 62 47 158 16 55 43 158 16 58 162 43 54 47 158 130 63 16 53 43 46 43 158 45 43 56 43 3	hf_alpha	0.72	
bg247a_hf_alpha_s0.76.wav	bg247a	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	(raw phonemes)	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	53 43 125 55 43 113 52 47 158 136 43 158 46 162 51 53 43 158 125 43 61 62 47 158 16 55 43 158 16 58 162 43 54 47 158 130 63 16 53 43 46 43 158 45 43 56 43 3	hf_alpha	0.76	
bg247a_hf_alpha_s0.80.wav	bg247a	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	(raw phonemes)	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	53 43 125 55 43 113 52 47 158 136 43 158 46 162 51 53 43 158 125 43 61 62 47 158 16 55 43 158 16 58 162 43 54 47 158 130 63 16 53 43 46 43 158 45 43 56 43 3	hf_alpha	0.8	
bg247a_hf_alpha_s0.84.wav	bg247a	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	(raw phonemes)	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	53 43 125 55 43 113 52 47 158 136 43 158 46 162 51 53 43 158 125 43 61 62 47 158 16 55 43 158 16 58 162 43 54 47 158 130 63 16 53 43 46 43 158 45 43 56 43 3	hf_alpha	0.84	
bg247a_hf_alpha_s0.88.wav	bg247a	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	(raw phonemes)	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	53 43 125 55 43 113 52 47 158 136 43 158 46 162 51 53 43 158 125 43 61 62 47 158 16 55 43 158 16 58 162 43 54 47 158 130 63 16 53 43 46 43 158 45 43 56 43 3	hf_alpha	0.88	
bg247a_hf_alpha_s0.92.wav	bg247a	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	(raw phonemes)	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	53 43 125 55 43 113 52 47 158 136 43 158 46 162 51 53 43 158 125 43 61 62 47 158 16 55 43 158 16 58 162 43 54 47 158 130 63 16 53 43 46 43 158 45 43 56 43 3	hf_alpha	0.92	
bg247a_hf_alpha.wav	bg247a	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	(raw phonemes)	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	kaɾmaɳjeːʋaːdʰikaːɾasteː maː pʰaleːʂu kadaːcana,	53 43 125 55 43 113 52 47 158 136 43 158 46 162 51 53 43 158 125 43 61 62 47 158 16 55 43 158 16 58 162 43 54 47 158 130 63 16 53 43 46 43 158 45 43 56 43 3	hf_alpha	1.0	
